,NumberOfCells,Priors,Fitness,Stressor,Parameter,Algorithm,Replicate,Depth,TripletsCorrect
410,400,no_priors,no_fit,char,40,SNJ,32,9,0.838
411,400,no_priors,no_fit,char,40,SNJ,32,10,0.413
412,400,no_priors,no_fit,char,40,SNJ,32,11,0.589
413,400,no_priors,no_fit,char,40,SNJ,32,12,0.669
414,400,no_priors,no_fit,char,40,SNJ,33,0,0.353
415,400,no_priors,no_fit,char,40,SNJ,33,1,0.531
416,400,no_priors,no_fit,char,40,SNJ,33,2,0.551
417,400,no_priors,no_fit,char,40,SNJ,33,3,0.568
418,400,no_priors,no_fit,char,40,SNJ,33,4,0.854
419,400,no_priors,no_fit,char,40,SNJ,33,5,0.704
420,400,no_priors,no_fit,char,40,SNJ,33,6,0.475
421,400,no_priors,no_fit,char,40,SNJ,33,7,0.508
422,400,no_priors,no_fit,char,40,SNJ,33,8,0.539
423,400,no_priors,no_fit,char,40,SNJ,33,9,0.503
424,400,no_priors,no_fit,char,40,SNJ,33,10,0.617
425,400,no_priors,no_fit,char,40,SNJ,33,11,0.554
426,400,no_priors,no_fit,char,40,SNJ,33,12,0.509
427,400,no_priors,no_fit,char,40,SNJ,34,0,0.766
428,400,no_priors,no_fit,char,40,SNJ,34,1,0.866
429,400,no_priors,no_fit,char,40,SNJ,34,2,0.517
430,400,no_priors,no_fit,char,40,SNJ,34,3,0.542
431,400,no_priors,no_fit,char,40,SNJ,34,4,0.952
432,400,no_priors,no_fit,char,40,SNJ,34,5,0.667
433,400,no_priors,no_fit,char,40,SNJ,34,6,0.38
434,400,no_priors,no_fit,char,40,SNJ,34,7,0.686
435,400,no_priors,no_fit,char,40,SNJ,34,8,0.787
436,400,no_priors,no_fit,char,40,SNJ,34,9,0.754
437,400,no_priors,no_fit,char,40,SNJ,34,10,0.386
438,400,no_priors,no_fit,char,40,SNJ,34,11,0.541
